,Date,S&P_Open,S&P_Close,S&P_Volume,PRIME,t_3m_Close,t_10y_Close,cpi_Value,cpi_MoM%,oil_Price,unemp_rate,PE_Ratio,Div_Ratio,EY_Ratio,CS_Index,vo_Open,vo_Close,GF_Open,GF_Close,GF_Volume,Nas_Open,Nas_Close,Nas_Volume,Nk_Open,Nk_Close,Nk_Volume,fx_Price,fx_change%,Close_t-1,return(%),return_class,Close_t+1,return(%)_t+1,return_class_t+1
29,2022-07-25,3965.72,3966.84,2988650000.0,4.75,2.393,2.82,295.271,0.0,99.83,3.5,19.77,64.01,5.06,50.0,24.33,23.360001,1727.0,1719.0,67.0,11837.959961,11782.669922,4261620000.0,27697.769531,27699.25,46500000.0,1.2848,-0.51,3961.63,0.13151152429681814,0,3921.05,-1.1543193070554891,-1
30,2022-07-22,3998.43,3961.63,3246220000.0,4.75,2.355,2.783,295.271,0.0,97.71,3.5,19.77,64.01,5.06,50.0,23.299999,23.030001,1713.3,1727.1,61.0,12025.370117,11834.110352,4700220000.0,27773.140625,27914.660156,60100000.0,1.2914,0.37,3998.95,-0.9332449768064044,-1,3966.84,0.13151152429681814,0
31,2022-07-21,3955.47,3998.95,3586030000.0,4.75,2.36,2.91,295.271,0.0,98.44,3.5,19.77,64.01,5.06,50.0,24.07,23.110001,1687.0,1712.7,183.0,11914.150391,12059.610352,4646260000.0,27627.880859,27803.0,56700000.0,1.2867,-0.13,3959.9,0.9861360135356885,1,3961.63,-0.9332449768064044,-1
32,2022-07-20,3935.32,3959.9,3452150000.0,4.75,2.378,3.036,295.271,0.0,104.45,3.5,19.77,64.01,5.06,50.0,24.23,23.879999,1707.1,1699.5,130.0,11726.089844,11897.650391,5427450000.0,27295.949219,27680.259766,66700000.0,1.2884,0.12,3936.69,0.5895816028186125,1,3998.95,0.9861360135356885,1
33,2022-07-19,3860.73,3936.69,3160350000.0,4.75,2.45,3.019,295.271,0.0,106.12,3.5,19.77,64.01,5.06,50.0,25.120001,24.5,1712.3,1710.0,1684.0,11515.0,11713.150391,5251410000.0,27003.830078,26961.679688,59400000.0,1.2869,-0.84,3830.85,2.762833313755437,1,3959.9,0.5895816028186125,1
34,2022-07-18,3883.79,3830.85,3414470000.0,4.75,2.26,2.96,295.271,0.0,104.48,3.5,19.77,64.01,5.06,50.0,24.83,25.299999,1712.2,1709.2,264.0,11561.639648,11360.049805,5003870000.0,26736.080078,26788.470703,65500000.0,1.2978,-0.4,3863.16,-0.8363619420370875,-1,3936.69,2.762833313755437,1
35,2022-07-15,3818.0,3863.16,3537130000.0,4.75,2.24,2.93,295.271,0.0,99.59,3.5,19.77,64.01,5.06,50.0,26.719999,24.23,1705.4,1702.4,721.0,11379.360352,11452.419922,4342760000.0,26736.080078,26788.470703,65500000.0,1.303,-0.66,3790.38,1.92012410365187,1,3830.85,-0.8363619420370875,-1
36,2022-07-14,3763.99,3790.38,3447500000.0,4.75,2.273,2.96,295.271,0.0,97.79,3.5,19.77,64.01,5.06,50.0,27.469999,26.4,1710.3,1704.5,1289.0,11151.209961,11251.19043,4456350000.0,26357.320313,26643.390625,60600000.0,1.3117,1.13,3801.78,-0.29985953947887806,0,3863.16,1.92012410365187,1
37,2022-07-13,3779.67,3801.78,3166580000.0,4.75,2.323,2.904,295.271,0.0,98.44,3.5,19.77,64.01,5.06,50.0,27.35,26.82,1710.0,1734.2,368.0,11056.549805,11247.580078,4400730000.0,26403.789063,26478.769531,54100000.0,1.2971,-0.38,3818.8,-0.4456897454697806,0,3790.38,-0.29985953947887806,0
38,2022-07-12,3851.95,3818.8,3138460000.0,4.75,2.113,2.958,295.271,0.0,97.69,3.5,19.77,64.01,5.06,50.0,27.139999,27.290001,1734.2,1723.3,451.0,11420.889648,11264.730469,4279920000.0,26701.0,26336.660156,64400000.0,1.3021,0.12,3854.43,-0.9243908956706869,-1,3801.78,-0.4456897454697806,0
39,2022-07-11,3880.94,3854.43,3023830000.0,4.75,1.953,2.991,295.271,0.0,106.09,3.5,19.77,64.01,5.06,50.0,26.42,26.17,1732.5,1730.0,75.0,11524.490234,11372.599609,4343130000.0,26892.730469,26812.300781,68500000.0,1.3005,0.44,3899.38,-1.1527473598366988,-1,3818.8,-0.9243908956706869,-1
40,2022-07-08,3888.26,3899.38,2844620000.0,4.75,1.843,3.101,295.271,0.0,106.78,3.5,19.77,64.01,5.06,50.0,26.41,24.639999,1738.1,1740.6,370.0,11503.610352,11635.30957,4495900000.0,26623.849609,26517.189453,89300000.0,1.2948,-0.12,3902.62,-0.08302114989416808,0,3854.43,-1.1527473598366988,-1
41,2022-07-07,3858.85,3902.62,3337710000.0,4.75,1.853,3.008,295.271,0.0,104.62,3.5,19.77,64.01,5.06,50.0,26.73,26.08,1745.2,1737.9,1869.0,11422.599609,11621.349609,4662320000.0,26280.939453,26490.529297,80700000.0,1.2964,-0.55,3845.08,1.496457811020836,1,3899.38,-0.08302114989416808,0
42,2022-07-06,3831.98,3845.08,3613120000.0,4.75,1.84,2.913,295.271,0.0,100.31,3.5,19.77,64.01,5.06,50.0,27.84,26.73,1762.5,1734.9,1729.0,11337.900391,11361.849609,4824620000.0,26190.400391,26107.650391,89700000.0,1.3036,0.0,3831.39,0.3573115762164659,0,3902.62,1.496457811020836,1
43,2022-07-05,3792.61,3831.39,4427900000.0,4.75,1.63,2.809,295.271,0.0,101.55,3.5,19.77,64.01,5.06,50.0,27.370001,27.540001,1805.4,1761.8,64.0,10964.179688,11322.240234,5028520000.0,26386.230469,26423.470703,62800000.0,1.3036,1.38,3825.33,0.15841770513916306,0,3845.08,0.3573115762164659,0
44,2022-07-01,3781.0,3825.33,3268240000.0,4.75,1.603,2.889,295.271,0.0,110.3,3.5,19.77,64.01,5.06,50.0,29.530001,26.700001,1795.5,1798.9,77.0,11006.830078,11127.849609,4844560000.0,26460.710938,25935.619141,81700000.0,1.2883,0.09,3785.38,1.0553762105785898,1,3831.39,0.15841770513916306,0
45,2022-06-30,3785.99,3785.38,4032260000.0,4.75,1.6,2.972,295.328,0.0,107.76,3.6,19.13,64.01,5.23,50.0,29.42,28.709999,1809.6,1804.1,328.0,11048.25,11028.740234,5620800000.0,26753.279297,26393.039063,86100000.0,1.2872,-0.15,3818.83,-0.8759227302603105,-1,3825.33,1.0553762105785898,1
46,2022-06-29,3825.09,3818.83,3458850000.0,4.75,1.705,3.093,295.328,0.0,111.65,3.6,19.7,64.2,5.08,58.4,28.799999,28.16,1818.3,1813.7,173.0,11160.219727,11177.889648,5609230000.0,26814.230469,26804.599609,101100000.0,1.2891,0.16,3821.55,-0.07117530844814943,0,3785.38,-0.8759227302603105,-1
47,2022-06-28,3913.0,3821.55,3590980000.0,4.75,1.738,3.206,295.328,0.0,113.66,3.6,19.7,64.2,5.08,58.4,26.9,28.360001,1824.2,1817.5,391.0,11542.240234,11181.540039,5397910000.0,26795.679688,27049.470703,73400000.0,1.2871,-0.05,3900.11,-2.0143021607082865,-1,3818.83,-0.07117530844814943,0
48,2022-06-27,3920.76,3900.11,3385120000.0,4.75,1.633,3.194,295.328,0.0,111.44,3.6,19.7,64.2,5.08,58.4,28.299999,26.950001,1830.5,1820.9,77.0,11661.019531,11524.549805,5017930000.0,26741.800781,26871.269531,65800000.0,1.2878,-0.12,3911.74,-0.29731014842498876,0,3821.55,-2.0143021607082865,-1
49,2022-06-24,3821.75,3911.74,6742870000.0,4.75,1.598,3.125,295.328,0.0,109.07,3.6,19.7,64.2,5.08,58.4,29.07,27.23,1820.5,1826.5,61.0,11351.30957,11607.620117,9438810000.0,26228.419922,26491.970703,72600000.0,1.2893,-0.78,3795.73,3.056329085577735,1,3900.11,-0.29731014842498876,0
50,2022-06-23,3774.71,3795.73,4078100000.0,4.75,1.56,3.068,295.328,0.0,105.75,3.6,19.7,64.2,5.08,58.4,29.290001,29.049999,1835.5,1825.7,9.0,11137.679688,11232.19043,5238210000.0,26134.890625,26171.25,65700000.0,1.2994,0.38,3759.89,0.9532193760987727,1,3911.74,3.056329085577735,1
51,2022-06-22,3733.89,3759.89,4342270000.0,4.75,1.545,3.156,295.328,0.0,106.22,3.6,19.7,64.2,5.08,58.4,31.450001,28.950001,1829.5,1834.3,115.0,10941.950195,11053.080078,5215100000.0,26441.720703,26149.550781,66400000.0,1.2945,0.2,3764.79,-0.13015334188626965,0,3795.73,0.9532193760987727,1
52,2022-06-21,3715.31,3764.79,4124600000.0,4.75,1.488,3.307,295.328,0.0,110.49,3.6,19.7,64.2,5.08,58.4,30.629999,30.190001,1835.3,1834.6,216.0,10974.049805,11069.299805,5201450000.0,26070.919922,26246.310547,65400000.0,1.2919,-0.46,3674.84,2.447725615264877,1,3759.89,-0.13015334188626965,0
53,2022-06-17,3665.9,3674.84,6954110000.0,4.75,1.51,3.239,295.328,0.0,109.56,3.6,19.7,64.2,5.08,58.4,32.84,31.129999,1853.7,1835.6,170.0,10697.549805,10798.349609,7423600000.0,25988.199219,25963.0,115200000.0,1.3026,0.59,3666.77,0.22008470670372465,0,3764.79,2.447725615264877,1
54,2022-06-16,3728.18,3666.77,4511200000.0,4.75,1.483,3.307,295.328,0.0,117.56,3.6,19.7,64.2,5.08,58.4,30.35,32.950001,1819.2,1845.7,136.0,10806.019531,10646.099609,5667810000.0,26715.519531,26431.199219,67800000.0,1.2949,0.46,3789.99,-3.2511959134456765,-1,3674.84,0.22008470670372465,0
55,2022-06-15,3764.05,3789.99,4474610000.0,4.0,1.695,3.395,295.328,0.0,115.32,3.6,19.7,64.2,5.08,58.4,32.389999,29.620001,1814.1,1815.3,108.0,10968.400391,11099.150391,5346110000.0,26625.679688,26326.160156,72700000.0,1.289,-0.49,3735.48,1.4592502168395967,1,3666.77,-3.2511959134456765,-1
56,2022-06-14,3763.52,3735.48,4126400000.0,4.0,1.743,3.483,295.328,0.0,118.92,3.6,19.7,64.2,5.08,58.4,33.009998,32.689999,1825.0,1809.5,536.0,10897.429688,10828.349609,4802090000.0,26555.75,26629.859375,75000000.0,1.2954,0.44,3749.63,-0.3773705672293024,0,3789.99,1.4592502168395967,1
57,2022-06-13,3838.15,3749.63,4572820000.0,4.0,1.498,3.366,295.328,0.0,120.92,3.6,19.7,64.2,5.08,58.4,31.370001,34.02,1873.8,1828.0,127.0,10986.849609,10809.230469,5912360000.0,27369.660156,26987.439453,71400000.0,1.2897,0.91,3900.86,-3.8768374153391822,-1,3735.48,-0.3773705672293024,0
58,2022-06-10,3974.39,3900.86,3936120000.0,4.0,1.288,3.156,295.328,0.0,120.73,3.6,19.7,64.2,5.08,58.4,26.26,27.75,1842.7,1871.5,1490.0,11543.879883,11340.019531,5125980000.0,27996.349609,27824.289063,79700000.0,1.2781,0.67,4017.82,-2.9110313553120855,-1,3749.63,-3.8768374153391822,-1
59,2022-06-09,4101.65,4017.82,3192330000.0,4.0,1.238,3.044,295.328,0.0,121.52,3.6,19.7,64.2,5.08,58.4,24.290001,26.09,1846.1,1848.8,159.0,12016.469727,11754.230469,5382110000.0,28189.349609,28246.529297,80300000.0,1.2696,1.11,4115.77,-2.379870595295662,-1,3900.86,-2.9110313553120855,-1
60,2022-06-08,4147.12,4115.77,3090180000.0,4.0,1.233,3.029,295.328,0.0,121.94,3.6,19.7,64.2,5.08,58.4,24.370001,23.959999,1844.8,1851.9,218.0,12147.280273,12086.269531,4689310000.0,28100.259766,28234.289063,78700000.0,1.2557,0.23,4160.68,-1.0793908688002887,-1,4017.82,-2.379870595295662,-1
61,2022-06-07,4096.47,4160.68,3476470000.0,4.0,1.225,2.972,295.328,0.0,119.55,3.6,19.7,64.2,5.08,58.4,25.540001,24.02,1836.9,1847.5,1168.0,11925.80957,12175.230469,4383960000.0,27984.789063,27943.949219,68300000.0,1.2528,-0.37,4121.43,0.9523393579412971,1,4115.77,-1.0793908688002887,-1
62,2022-06-06,4134.72,4121.43,3852050000.0,4.0,1.16,3.038,295.328,0.0,118.41,3.6,19.7,64.2,5.08,58.4,25.370001,25.07,1849.0,1839.2,142.0,12200.330078,12061.370117,4633950000.0,27549.640625,27915.890625,56800000.0,1.2575,-0.14,4108.54,0.31373675320187533,0,4160.68,0.9523393579412971,1
63,2022-06-03,4137.57,4108.54,3107080000.0,4.0,1.135,2.957,295.328,0.0,118.97,3.6,19.7,64.2,5.08,58.4,24.91,24.790001,1867.6,1845.4,53.0,12097.120117,12012.730469,4117290000.0,27660.619141,27761.570313,63700000.0,1.2593,0.19,4176.82,-1.6347364741597616,-1,4121.43,0.31373675320187533,0
64,2022-06-02,4095.41,4176.82,3604930000.0,4.0,1.113,2.913,295.328,0.0,116.88,3.6,19.7,64.2,5.08,58.4,25.73,24.719999,1845.4,1866.5,551.0,11945.570313,12316.900391,4422830000.0,27340.519531,27413.880859,63600000.0,1.2569,-0.69,4101.23,1.8431056049038985,1,4108.54,-1.6347364741597616,-1
65,2022-06-01,4149.78,4101.23,4145710000.0,4.0,1.103,2.931,295.328,0.0,115.26,3.6,19.7,64.2,5.08,58.4,26.049999,25.690001,1831.0,1843.3,1623.0,12176.889648,11994.459961,4697810000.0,27295.630859,27457.890625,75800000.0,1.2656,0.09,4132.15,-0.7482787410912013,-1,4176.82,1.8431056049038985,1
66,2022-05-31,4151.09,4132.15,5192220000.0,4.0,1.03,2.844,288.663,1.0,114.38,3.6,20.88,64.2,4.79,58.4,27.469999,26.190001,1850.3,1842.7,4073.0,12137.540039,12081.389648,6028940000.0,27318.089844,27279.800781,141800000.0,1.2644,-0.09,4158.24,-0.6274289122321017,-1,4101.23,-0.7482787410912013,-1
67,2022-05-27,4077.43,4158.24,3560560000.0,4.0,1.025,2.743,288.663,1.0,114.96,3.6,22.19,63.86,4.51,59.4,27.5,25.719999,1848.3,1851.3,30091.0,11869.69043,12131.129883,4774530000.0,26947.800781,26781.679688,69300000.0,1.2723,-0.38,4057.84,2.4742227391912848,1,4132.15,-0.6274289122321017,-1
68,2022-05-26,3984.6,4057.84,3961940000.0,4.0,1.028,2.756,288.663,1.0,116.19,3.6,22.19,63.86,4.51,59.4,28.42,27.5,1840.4,1847.4,123355.0,11409.839844,11740.650391,4651470000.0,26685.019531,26604.839844,64500000.0,1.2772,-0.34,3978.73,1.9883229070582857,1,4158.24,2.4742227391912848,1
69,2022-05-25,3929.59,3978.73,4322190000.0,4.0,1.045,2.749,288.663,1.0,112.88,3.6,22.19,63.86,4.51,59.4,29.33,28.370001,1846.2,1846.2,33.0,11225.030273,11434.740234,4500920000.0,26711.529297,26677.800781,72300000.0,1.2815,-0.02,3941.48,0.9450764687376316,1,4057.84,1.9883229070582857,1
70,2022-05-24,3942.94,3941.48,3901640000.0,4.0,1.043,2.76,288.663,1.0,112.55,3.6,22.19,63.86,4.51,59.4,29.43,29.450001,1852.5,1865.1,33.0,11326.44043,11264.450195,4706300000.0,27005.429688,26748.140625,67400000.0,1.2817,0.42,3973.75,-0.8120792702107577,-1,3978.73,0.9450764687376316,1
71,2022-05-23,3919.42,3973.75,3392770000.0,4.0,0.993,2.859,288.663,1.0,110.32,3.6,22.19,63.86,4.51,59.4,28.98,28.48,1846.3,1847.8,216.0,11396.280273,11535.269531,4509640000.0,26991.419922,27001.519531,65000000.0,1.2764,-0.56,3901.36,1.8555067976295414,1,3941.48,-0.8120792702107577,-1
72,2022-05-20,3927.76,3901.36,4278520000.0,4.0,0.978,2.787,288.663,1.0,112.63,3.6,22.19,63.86,4.51,59.4,28.780001,29.43,1839.1,1841.8,110.0,11542.669922,11354.620117,5413140000.0,26448.230469,26739.029297,76300000.0,1.2836,0.09,3900.79,0.014612424662700728,0,3973.75,1.8555067976295414,1
73,2022-05-19,3899.0,3900.79,4212140000.0,4.0,1.0,2.855,288.663,1.0,112.21,3.6,22.19,63.86,4.51,59.4,31.24,29.35,1810.9,1841.2,138.0,11364.400391,11388.5,5136920000.0,26435.320313,26402.839844,74500000.0,1.2825,-0.49,3923.68,-0.5833809077192808,-1,3901.36,0.014612424662700728,0
74,2022-05-18,4051.98,3923.68,4428960000.0,4.0,1.003,2.886,288.663,1.0,109.67,3.6,22.19,63.86,4.51,59.4,26.74,30.959999,1815.0,1815.9,311.0,11790.679688,11418.150391,5043020000.0,26826.820313,26911.199219,74700000.0,1.2888,0.62,4088.85,-4.039522115020118,-1,3900.79,-0.5833809077192808,-1
75,2022-05-17,4052.0,4088.85,3846580000.0,4.0,1.038,2.968,288.663,1.0,112.31,3.6,22.19,63.86,4.51,59.4,27.07,26.1,1824.9,1818.2,121.0,11905.570313,11984.519531,5068930000.0,26555.230469,26659.75,78900000.0,1.2809,-0.26,4008.01,2.0169610355263505,1,3923.68,-4.039522115020118,-1
76,2022-05-16,4013.02,4008.01,3824320000.0,4.0,0.98,2.877,288.663,1.0,114.07,3.6,22.19,63.86,4.51,59.4,30.01,27.469999,1790.5,1813.5,34.0,11727.139648,11662.790039,4898850000.0,26753.369141,26547.050781,87000000.0,1.2843,-0.5,4023.89,-0.3946429947140616,0,4088.85,2.0169610355263505,1
77,2022-05-13,3963.9,4023.89,4142950000.0,4.0,0.943,2.935,288.663,1.0,110.52,3.6,22.19,63.86,4.51,59.4,31.09,28.870001,1825.0,1807.4,335.0,11555.969727,11805.0,5868610000.0,25918.800781,26427.650391,103800000.0,1.2908,-1.04,3930.08,2.386974310955501,1,4008.01,-0.3946429947140616,0
78,2022-05-12,3903.95,3930.08,4964130000.0,4.0,0.905,2.817,288.663,1.0,106.15,3.6,22.19,63.86,4.51,59.4,33.740002,31.77,1849.8,1823.8,153.0,11199.25,11370.959961,6647400000.0,25945.039063,25748.720703,91200000.0,1.3044,0.39,3935.18,-0.12960017076728153,0,4023.89,2.386974310955501,1
79,2022-05-11,3990.08,3935.18,4683220000.0,4.0,0.883,2.921,288.663,1.0,105.5,3.6,22.19,63.86,4.51,59.4,32.869999,32.560001,1841.5,1852.6,892.0,11645.570313,11364.240234,6120860000.0,26045.380859,26213.640625,85900000.0,1.2993,-0.23,4001.05,-1.6463178415665973,-1,3930.08,-0.12960017076728153,0
80,2022-05-10,4035.18,4001.05,4630150000.0,4.0,0.878,2.993,288.663,1.0,99.74,3.6,22.19,63.86,4.51,59.4,33.66,32.990002,1839.9,1839.9,1540.0,11900.339844,11737.669922,6199090000.0,26149.060547,26167.099609,80800000.0,1.3023,0.12,3991.24,0.24578827632516215,0,3935.18,-1.6463178415665973,-1
81,2022-05-09,4081.27,3991.24,4746120000.0,4.0,0.8,3.079,288.663,1.0,103.08,3.6,22.19,63.86,4.51,59.4,31.9,34.75,1866.6,1857.1,304.0,11923.030273,11623.25,5911380000.0,26705.320313,26319.339844,79500000.0,1.3007,0.79,4123.34,-3.2037134944001795,-1,4001.05,0.24578827632516215,0
82,2022-05-06,4128.17,4123.34,4254300000.0,4.0,0.815,3.123,288.663,1.0,109.72,3.6,22.19,63.86,4.51,59.4,32.23,30.190001,1874.7,1881.2,214.0,12246.830078,12144.660156,5311020000.0,26784.289063,27003.560547,98500000.0,1.2905,0.57,4146.87,-0.5674159064547417,-1,3991.24,-3.2037134944001795,-1
83,2022-05-05,4270.43,4146.87,4197620000.0,4.0,0.803,3.066,288.663,1.0,108.17,3.6,22.19,63.86,4.51,59.4,25.969999,31.200001,1897.0,1874.0,80.0,12787.519531,12317.69043,5269260000.0,26851.099609,26818.529297,74500000.0,1.2832,0.79,4300.17,-3.5649753381843086,-1,4123.34,-0.5674159064547417,-1
84,2022-05-04,4181.18,4300.17,4236210000.0,3.5,0.833,2.917,288.663,1.0,107.84,3.6,22.19,63.86,4.51,59.4,29.120001,25.42,1867.0,1867.0,1.0,12574.730469,12964.860352,5467750000.0,26851.099609,26818.529297,74500000.0,1.2731,-0.86,4175.48,2.986243497753564,1,4146.87,-3.5649753381843086,-1
85,2022-05-03,4159.78,4175.48,3877530000.0,3.5,0.895,2.96,288.663,1.0,102.53,3.6,22.19,63.86,4.51,59.4,31.76,29.25,1868.8,1868.8,466.0,12511.459961,12563.759766,4522940000.0,26851.099609,26818.529297,74500000.0,1.2841,-0.29,4155.38,0.4837102743912579,0,4300.17,2.986243497753564,1
86,2022-05-02,4130.61,4155.38,4474060000.0,3.5,0.765,2.996,288.663,1.0,105.18,3.6,22.19,63.86,4.51,59.4,33.349998,32.34,1896.7,1861.8,385.0,12331.69043,12536.019531,4896740000.0,26851.099609,26818.529297,74500000.0,1.2878,0.17,4131.93,0.5675313957400009,1,4175.48,0.4837102743912579,0
87,2022-04-29,4253.75,4131.93,3943480000.0,3.5,0.808,2.887,288.663,1.0,104.59,3.6,22.19,63.86,4.51,59.4,28.969999,33.400002,1902.7,1909.3,132.0,12710.419922,12334.639648,4719290000.0,26430.279297,26847.900391,86700000.0,1.2856,0.4,4287.5,-3.6284548104956205,-1,4155.38,0.5675313957400009,1
88,2022-04-28,4222.58,4287.5,3969440000.0,3.5,0.785,2.863,288.663,1.0,105.47,3.6,22.19,63.86,4.51,59.4,29.91,29.99,1883.8,1888.7,513.0,12712.860352,12871.530273,5030570000.0,26430.279297,26847.900391,86700000.0,1.2805,-0.11,4183.96,2.474689050564536,1,4131.93,-3.6284548104956205,-1
89,2022-04-27,4186.52,4183.96,3876340000.0,3.5,0.808,2.818,288.663,1.0,101.96,3.6,22.19,63.86,4.51,59.4,31.110001,31.6,1897.8,1885.9,1786.0,12500.879883,12488.929688,4773290000.0,26313.140625,26386.630859,97300000.0,1.2819,-0.05,4175.2,0.20981030848822138,0,4287.5,2.474689050564536,1
90,2022-04-26,4278.14,4175.2,3760420000.0,3.5,0.833,2.772,288.663,1.0,102.62,3.6,22.19,63.86,4.51,59.4,27.379999,33.52,1900.5,1901.4,302.0,12918.040039,12490.740234,5136770000.0,26743.210938,26700.109375,64300000.0,1.2825,0.72,4296.12,-2.814632738377887,-1,4183.96,0.20981030848822138,0
91,2022-04-25,4255.34,4296.12,4061070000.0,3.5,0.798,2.826,288.663,1.0,99.6,3.6,22.19,63.86,4.51,59.4,30.040001,27.02,1925.0,1893.2,748.0,12749.169922,13004.849609,4827790000.0,26692.480469,26590.779297,62700000.0,1.2733,0.18,4271.78,0.5697858972138112,1,4175.2,-2.814632738377887,-1
92,2022-04-22,4385.83,4271.78,3930660000.0,3.5,0.78,2.906,288.663,1.0,102.86,3.6,22.19,63.86,4.51,59.4,22.709999,28.209999,1949.6,1931.0,178.0,13168.799805,12839.290039,4457380000.0,27197.800781,27105.259766,58500000.0,1.271,1.05,4393.66,-2.7739970776072824,-1,4296.12,0.5697858972138112,1
93,2022-04-21,4489.17,4393.66,3833570000.0,3.5,0.8,2.917,288.663,1.0,103.89,3.6,22.19,63.86,4.51,59.4,20.24,22.68,1942.5,1944.9,4.0,13623.700195,13174.650391,5206320000.0,27259.140625,27553.060547,62300000.0,1.2578,0.64,4459.45,-1.475294038502505,-1,4271.78,-2.7739970776072824,-1
94,2022-04-20,4472.26,4459.45,3678040000.0,3.5,0.795,2.84,288.663,1.0,102.56,3.6,22.19,63.86,4.51,59.4,21.129999,20.32,1945.5,1952.3,621.0,13665.379883,13453.070313,4639440000.0,27210.789063,27217.849609,72300000.0,1.2498,-0.94,4462.21,-0.06185275905885689,0,4393.66,-1.475294038502505,-1
95,2022-04-19,4390.63,4462.21,3197930000.0,3.5,0.833,2.913,288.663,1.0,102.54,3.6,22.19,63.86,4.51,59.4,22.549999,21.370001,1973.8,1955.7,130.0,13312.44043,13619.660156,4527480000.0,27096.490234,26985.089844,60500000.0,1.2616,0.01,4391.69,1.605759969396757,1,4459.45,-0.06185275905885689,0
96,2022-04-18,4385.63,4391.69,3509340000.0,3.5,0.755,2.862,288.663,1.0,108.24,3.6,22.19,63.86,4.51,59.4,24.52,22.17,1973.4,1982.9,196.0,13319.389648,13332.360352,4350150000.0,26831.449219,26799.710938,48300000.0,1.2615,0.03,4392.59,-0.020489050878878878,0,4462.21,1.605759969396757,1
97,2022-04-14,4449.12,4392.59,3634740000.0,3.5,0.748,2.828,288.663,1.0,106.84,3.6,22.19,63.86,4.51,59.4,21.719999,22.700001,1977.2,1970.9,101.0,13647.429688,13351.080078,4623410000.0,26925.640625,27172.0,61800000.0,1.2598,0.25,4446.59,-1.2144137417661622,-1,4391.69,-0.020489050878878878,0
98,2022-04-13,4394.3,4446.59,3273140000.0,3.5,0.74,2.687,288.663,1.0,104.26,3.6,22.19,63.86,4.51,59.4,23.52,21.82,1969.5,1981.0,204.0,13373.120117,13643.589844,4887660000.0,26436.060547,26843.490234,71600000.0,1.2566,-0.61,4397.45,1.1174658040455339,1,4392.59,-1.2144137417661622,-1
99,2022-04-12,4437.59,4397.45,3451990000.0,3.5,0.738,2.725,288.663,1.0,100.52,3.6,22.19,63.86,4.51,59.4,24.940001,24.26,1952.5,1972.1,246.0,13584.69043,13371.570313,4965220000.0,26606.869141,26334.980469,75300000.0,1.2643,0.1,4412.53,-0.34175405039738943,0,4446.59,1.1174658040455339,1
100,2022-04-11,4462.64,4412.53,3452540000.0,3.5,0.68,2.78,288.663,1.0,94.22,3.6,22.19,63.86,4.51,59.4,23.09,24.370001,1946.6,1944.3,163.0,13547.290039,13411.959961,4916860000.0,26877.599609,26821.519531,73500000.0,1.2631,0.5,4488.28,-1.687728929567674,-1,4397.45,-0.34175405039738943,0
101,2022-04-08,4494.15,4488.28,3453040000.0,3.5,0.668,2.713,288.663,1.0,98.35,3.6,22.19,63.86,4.51,59.4,21.25,21.16,1928.8,1941.6,153.0,13830.469727,13711.0,4554890000.0,27097.050781,26985.800781,78100000.0,1.2568,-0.17,4500.21,-0.2650987398365919,0,4412.53,-1.687728929567674,-1
102,2022-04-07,4474.65,4500.21,4054010000.0,3.5,0.66,2.652,288.663,1.0,96.05,3.6,22.19,63.86,4.51,59.4,21.969999,21.549999,1919.5,1933.8,311.0,13861.490234,13897.299805,4822420000.0,27032.419922,26888.570313,71100000.0,1.2589,0.37,4481.15,0.4253372460194459,0,4488.28,-0.2650987398365919,0
103,2022-04-06,4494.17,4481.15,4137080000.0,3.5,0.663,2.609,288.663,1.0,96.39,3.6,22.19,63.86,4.51,59.4,21.27,22.1,1916.7,1918.4,138.0,14002.580078,13888.820313,5265740000.0,27533.880859,27350.300781,68700000.0,1.2542,0.46,4525.12,-0.9716869386889244,-1,4500.21,0.4253372460194459,0
104,2022-04-05,4572.45,4525.12,3906230000.0,3.5,0.668,2.556,288.663,1.0,101.98,3.6,22.19,63.86,4.51,59.4,18.790001,21.030001,1927.1,1922.9,412.0,14490.259766,14204.169922,4707090000.0,27965.939453,27787.980469,64300000.0,1.2485,-0.01,4582.64,-1.2551716914267854,-1,4481.15,-0.9716869386889244,-1
105,2022-04-04,4547.97,4582.64,3833500000.0,3.5,0.538,2.412,288.663,1.0,103.29,3.6,22.19,63.86,4.51,59.4,20.75,18.57,1921.2,1929.2,371.0,14304.349609,14532.549805,4598480000.0,27685.650391,27736.470703,50300000.0,1.2486,-0.26,4545.86,0.8090878293656351,1,4525.12,-1.2551716914267854,-1
106,2022-04-01,4540.32,4545.86,3828290000.0,3.5,0.5,2.377,288.663,1.0,99.32,3.6,22.19,63.86,4.51,59.4,20.620001,19.629999,1935.0,1919.1,1016.0,14269.530273,14261.5,4984050000.0,27624.109375,27665.980469,66800000.0,1.2518,0.15,4530.41,0.3410287369134321,0,4582.64,0.8090878293656351,1
107,2022-03-31,4599.02,4530.41,3782040000.0,3.5,0.493,2.327,287.708,0.3,100.53,3.6,25.83,63.86,3.87,59.4,19.68,20.559999,1933.5,1949.2,3617.0,14444.780273,14220.519531,5427030000.0,27809.970703,27821.429688,78600000.0,1.2499,0.15,4602.45,-1.565253289009114,-1,4545.86,0.3410287369134321,0
